is_discounted,brand,weight,length,width,height
False,MLB,19.2140793918919,62.0,31.5,51.25
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,12.0,42.0
False,MLB,19.2140793918919,4.75,26.0,11.5
False,MLB,19.2140793918919,26.0,36.0,19.591099966972106
False,Foundations,45.0,38.0,24.0,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,21.5,35.5,23.0,41.5
False,MLB,105.6,33.5,19.1,35.0
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.0,19.0,25.0
False,MLB,19.2140793918919,25.0,19.0,11.0
False,MLB,19.2140793918919,78.0,41.0,58.0
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,20.0,18.0
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Jogger,16.0,39.5,19.5,39.5
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Ergobaby,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,18.9,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,78.0,56.0,51.0
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bloom,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,11.34,32.1,45.3
False,Graco,32.0,29.0,22.5,41.0
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,15.0,84.0,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,WallPops,19.2140793918919,18.0,20.0,19.591099966972106
False,Chicco,19.0,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,58.75,30.75,43.0
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.0,36.0,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,58.25,31.13,48.38
False,Chicco,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,12.0,11.25,3.0
False,Stokke,28.0,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,42.0,19.29409486748,19.591099966972106
False,MLB,8.8,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,84.0,42.0,19.591099966972106
False,MLB,20.0,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,20.0,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,22.0,31.0,24.5,43.0
False,MLB,20.0,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,17.0,23.0
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,WallPops,19.2140793918919,18.0,20.0,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,6.0,40.75,50.3
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,36.0,18.0,34.0
False,MLB,29.0,26.6155867355299,19.29409486748,19.591099966972106
True,Quinny,25.0,33.46,25.2,37.8
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,24.0,12.0,28.0
False,MLB,19.2140793918919,27.0,36.0,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,11.2,29.0,18.5,43.0
False,Maxi-Cosi,18.6,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
True,Quinny,30.0,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,12.0,26.6155867355299,19.29409486748,19.591099966972106
False,Trend Lab,19.2140793918919,32.0,30.0,19.591099966972106
False,MLB,19.2140793918919,54.0,5.0,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,30.0,54.0,39.25
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Ergobaby,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Jogger,16.8,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,58.5,30.875,47.0
False,MLB,19.2140793918919,26.6155867355299,9.5,12.5
False,MLB,28.0,48.0,25.4,33.5
False,MLB,19.2140793918919,31.0,22.0,19.591099966972106
False,MLB,7.0,26.6155867355299,19.29409486748,19.591099966972106
False,Joovy,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
True,MLB,8.5,27.0,15.0,16.0
False,Just Born,19.2140793918919,30.0,36.0,0.25
True,oxo tot,19.2140793918919,19.0,24.2,37.0
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,57.0,30.0,47.0
False,Lillebaby,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,56.2,30.8,45.1
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,0.5,0.5,0.5
False,Britax,19.2140793918919,23.0,20.5,23.5
False,MLB,19.2140793918919,26.6155867355299,20.0,18.0
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Fun Rugs,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Cybex,19.2140793918919,26.0,18.0,17.0
False,MLB,19.2140793918919,14.0,1.0,7.0
False,MLB,19.2140793918919,18.0,10.0,19.591099966972106
False,MLB,19.2140793918919,54.0,20.0,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Pampers,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,37.5,48.0,33.0,43.5
False,MLB,19.2140793918919,30.0,36.0,19.591099966972106
False,MLB,19.2140793918919,26.0,36.0,19.591099966972106
False,MLB,19.2140793918919,22.75,36.0,34.0
False,MLB,19.2140793918919,36.0,30.0,19.591099966972106
False,MLB,19.2140793918919,4.0,4.0,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,12.0,42.0
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,14.0,12.0,18.0
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,31.0,23.0,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,11.2,22.8,30.2
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bumbleride,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,7.0,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,19.2140793918919,30.0,36.0,19.591099966972106
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Cybex,9.0,26.0,18.0,17.0
False,MLB,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
True,MLB,8.5,27.0,15.0,16.0
False,MLB,37.5,48.0,33.0,43.5
False,MLB,19.2140793918919,54.0,20.0,19.591099966972106
False,Foundations,19.2140793918919,54.0,30.4,36.25
False,Baby Jogger,16.8,26.6155867355299,19.29409486748,19.591099966972106
False,MLB,29.7,48.0,27.5,43.5
False,MLB,19.2140793918919,22.75,36.0,34.0
False,MLB,19.2140793918919,10.0,12.0,9.0
False,WallPops,19.2140793918919,18.0,20.0,19.591099966972106
False,MLB,19.2140793918919,11.0,19.0,25.0
False,MLB,19.2140793918919,15.0,54.0,19.591099966972106
False,Ergobaby,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
