Actions_taken,Liberal,Unconstitutional,Precedent_alteration,Unanimous,Year_of_decision,Lower_court_disagreement
0.0,1.0,0.35429191759979106,-0.05924859903587015,0.0,1957.0,1.0
0.0,0.0,0.0,0.0,-0.19026724127923184,1988.0,1.0
0.0,1.0,0.04516768789572656,0.0,0.0,1958.0,0.10626421188115918
0.23935476932534,0.21735901857223955,0.0,0.0,0.0,1976.2287140398519,0.0
0.08875429481717657,1.0,0.0,0.0,0.0,1978.0,-0.19452669671296663
0.0,1.0,0.0,0.0,1.0,1963.0,0.0
0.0,1.0,1.0,0.0,0.0,1966.5685649302916,0.0
0.0,1.0,0.0,0.0,1.0,1976.0,0.0
0.0,-0.10968119548797184,0.0,-0.04478669102910095,1.0,1985.0,-0.16221090811690056
-0.002222590300856142,1.0,0.0,0.0,0.013729763859797073,1974.0,0.0
0.0,1.0,0.0,0.0,1.0,1967.221090240507,0.0
0.07943121889545335,0.0,0.0,0.0,0.0,1986.0,1.0
0.0,1.0,0.0,0.0,0.0,1982.0,0.0
-0.22105445958448977,0.0,0.0,0.0,0.2722497179804268,1979.0,0.0
0.0,0.0,0.0,0.0,0.6423474636535824,1965.0,0.0
0.0,1.0,0.0,0.07853766454037005,0.5250134277069167,1982.0,0.0
0.3545994493047399,-0.07020255105046691,0.0,0.0,0.0,1978.0,0.26179995846488874
0.0,1.0,0.0,0.0,0.0,1969.0,0.0
0.0,0.0,0.0,0.0,0.0,1974.199212205011,0.0
0.28165456428112823,1.0,0.0,0.0,0.0,1963.0,-0.18140408521644105
0.0,1.0,0.0,0.0,0.0,1957.0,0.0
1.0,0.0,0.0,0.0,0.0,1979.991499368236,0.0
0.0,1.0,1.0,-0.1885451075876976,0.11253398570611955,1979.0,0.0
0.0,1.0,0.0,0.0,1.0,1973.0,0.0
0.0,0.3506323257922141,0.0,0.0,0.0,1980.3928379531926,-0.31216261457262595
0.0,1.0,0.08703893922943684,0.0,0.0,1969.0,1.0
0.0,1.0,1.0,0.0,1.0,1982.0,0.0
