a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql
0.381159,0.235021,-0.285454,0.24895875,1.424995,15.773496750000001,0.46765,5.0
-0.43173100000000003,-0.24572800000000003,0.249925,0.332987,3.2195650000000002,15.773496750000001,0.748821,8.0
0.447874,-0.036482,0.011226,-0.253106,0.603128,11.599414999999999,0.522767,7.25
-0.16867100000000002,-0.11028800000000001,0.412704,-0.458149,15.733653750000004,0.7638560000000001,0.891073,5.0
-0.211721,-0.360087,-0.49548400000000004,-0.10518800000000002,3.128396,3.8360870000000005,0.523648,6.0
0.24831274999999997,-0.475696,0.249925,-0.098923,15.733653750000004,15.773496750000001,0.68704,7.25
0.490756,-0.023639,0.249925,0.164367,6.12211,4.170423,0.54383,8.0
0.41210399999999997,0.195919,0.19992100000000002,0.20821900000000002,15.733653750000004,0.28375700000000004,0.376499,8.0
0.24831274999999997,0.09622,0.249925,0.31001300000000004,9.560663,2.298486,0.748821,5.0
0.24831274999999997,0.24976324999999988,0.45271999999999996,-0.395148,2.691949,3.4741519999999997,0.446241,8.0
-0.01205,0.24976324999999988,0.082665,0.47671499999999994,15.733653750000004,4.582003,0.565651,5.0
0.24831274999999997,0.054094,0.018758,0.48946300000000004,3.3171470000000003,2.28162,0.73765,7.25
0.21454600000000001,-0.32826500000000003,0.12138499999999999,0.34619,1.286556,0.907853,0.676066,7.0
0.242785,0.24976324999999988,0.14793399999999998,0.21599200000000002,0.25163,15.773496750000001,0.203876,8.0
0.148951,0.24976324999999988,0.04767,0.201103,0.223536,1.4651399999999999,0.8265040000000001,8.0
0.24831274999999997,0.21334699999999998,0.470757,-0.26167199999999996,15.733653750000004,0.47591400000000006,0.5372520000000001,6.0
-0.011223,-0.089306,-0.28181999999999996,0.466,5.164226,0.410525,0.499724,7.0
0.047855,-0.399314,0.249925,0.24895875,0.313776,15.773496750000001,0.460078,6.0
0.24831274999999997,0.24976324999999988,0.167526,-0.45083599999999996,2.844289,4.696704,0.61028,7.25
0.075394,-0.067378,0.249925,0.24895875,15.733653750000004,0.529065,0.7217319999999999,7.25
0.107298,0.24976324999999988,-0.103926,0.24895875,15.733653750000004,1.376966,0.274149,5.0
0.15231,-0.43875299999999995,0.249925,0.296396,1.111399,0.321552,0.278968,5.0
-0.262069,-0.426421,0.249925,0.172837,15.733653750000004,15.773496750000001,0.732119,8.0
0.226741,-0.344833,-0.478524,0.26113400000000003,5.198585,0.807045,0.8355049999999999,7.25
0.18726199999999998,0.27826799999999996,0.0045899999999999995,0.367091,4.278871,6.069872,0.582959,7.0
-0.08380800000000001,0.47626,0.249925,0.24895875,3.821281,0.36933,0.748821,8.0
0.391115,-0.286405,0.187495,0.24895875,0.7012189999999999,0.351663,0.618772,7.25
-0.451449,0.317338,-0.216325,0.133451,0.9997510000000001,15.773496750000001,0.5077520000000001,8.0
-0.285463,0.24976324999999988,-0.18317,0.24895875,0.060367,10.538864,0.748821,5.0
-0.080843,-0.037367000000000004,-0.23843899999999998,0.30012300000000003,8.426072,15.773496750000001,0.7431260000000001,6.0
-0.000986,-0.062326,-0.247502,-0.164028,2.493369,15.773496750000001,0.44172799999999995,7.0
-0.087549,0.448387,-0.146505,-0.483004,0.083496,0.8411489999999999,0.748821,8.0
-0.029501,0.285492,0.118251,0.49709899999999996,0.513382,4.852196,0.376146,7.25
-0.103323,-0.103341,0.249925,0.24895875,3.724425,4.888731,0.7998350000000001,7.0
-0.142989,0.12787,0.370372,0.076798,4.378213,1.504528,0.861641,6.0
-0.277378,-0.397447,-0.389592,-0.063514,2.421652,3.5040910000000003,0.17340899999999998,7.25
0.21379,0.24976324999999988,-0.261712,0.22392199999999998,15.733653750000004,1.123883,0.748821,7.25
0.250312,0.147821,0.249925,0.24895875,0.002283,8.825055,0.6103609999999999,7.0
0.286115,-0.11903,0.249925,0.303712,15.733653750000004,0.44640100000000005,0.530043,6.0
-0.349229,0.45164499999999996,0.192803,-0.322296,15.733653750000004,15.773496750000001,0.748821,7.0
0.24831274999999997,-0.035183,0.249925,-0.09364700000000001,7.48809,2.2186169999999996,0.7589779999999999,7.0
0.24831274999999997,-0.231602,0.40242,0.02648,15.733653750000004,7.006594000000001,0.7181960000000001,7.25
-0.332027,-0.334161,0.379619,0.072268,3.2424049999999998,3.253804,0.748821,7.0
0.24831274999999997,0.233931,0.11714100000000001,0.463079,0.21716999999999997,3.9147849999999997,0.748821,5.0
-0.047208,0.24976324999999988,0.21878899999999998,-0.20551799999999998,15.733653750000004,13.407835,0.198155,7.0
