theta1,theta2,theta3,thetad1,thetad2,thetad3,tau1,tau2
0.9475600000000001,0.0038785999999999834,-0.5060126,0.423558,1.1419190000000001,-0.39003899999999997,0.155347,-0.290002
1.1163290000000001,-0.12643780000000007,-0.3595758,1.425173,-1.139669,0.502904,0.052445000000000006,-0.5621229999999999
-0.772767,0.8219986,0.3950222,-0.303119,-1.373903,-0.479746,0.23905,0.10596199999999999
1.732862,0.1849748,-0.8591348000000002,0.774893,-1.413025,1.729672,0.25563400000000003,0.448013
-0.013092,-0.16026140000000003,0.04290120000000004,-1.017362,1.509665,1.436316,0.451138,-0.531058
-0.508604,0.5899968,0.3882212,1.001003,-1.254646,-1.7268740000000002,0.31055,-0.587424
0.969527,1.0208762,-0.13084479999999998,-1.259423,0.92689,0.9641930000000001,-0.529397,0.429928
-0.154513,0.8685486000000001,-0.42529799999999995,-0.233104,-0.842808,-1.510186,0.357518,0.39682199999999995
0.401644,-0.6564094,0.00018179999999999862,-1.833789,-1.460544,-1.474317,0.251336,0.197615
-0.9373870000000001,-0.08137980000000003,-0.7014888,0.037877,-0.5084850000000001,0.28475100000000003,0.5704520000000001,-0.41530500000000004
1.582581,-0.3704412,0.004739,0.47493599999999997,1.349819,-0.908626,0.19905599999999998,-0.058021
0.087686,-0.3059836,-0.3447851999999999,1.071619,1.8330520000000001,0.39617600000000003,0.278345,0.5424680000000001
-0.8669549999999999,-0.20347759999999998,-0.49378859999999997,1.464591,1.62358,0.887123,-0.037856,-0.253058
0.161267,-0.3878076,1.325051,1.2712629999999998,-1.7463229999999998,-1.686191,-0.440234,0.185635
1.7586389999999998,-0.1624504,1.595861,-1.289152,-1.097185,-1.747718,0.399927,0.378233
-0.29132600000000003,0.6073572,-0.291907,-0.057786000000000004,1.433989,0.01563,-0.381398,0.251301
-1.59227,0.09566080000000006,0.9499209999999999,-0.24545300000000003,-1.045792,-1.295547,0.236473,0.009698
-1.169641,-0.7703652,0.46157759999999987,1.767575,0.725929,1.259275,0.11195,-0.052217999999999994
1.469592,-0.239624,-0.409448,-1.504609,0.595742,-0.254675,-0.46915,0.196598
-0.9083540000000001,0.20595980000000003,-0.8275781999999999,0.959393,0.611627,-0.933607,-0.245321,0.088989
-1.447538,0.1753318,-0.070904,-0.3923,0.188878,0.209525,0.126345,-0.5227310000000001
0.894784,0.454532,0.1176232,-0.81311,-0.019615,-1.69268,-0.359026,-0.542481
-0.058464,1.335459,0.1999518,0.316273,0.030376999999999998,1.614932,-0.37916300000000003,-0.598966
-1.154492,0.1943222,-1.038684,1.3031030000000001,1.8431680000000001,0.770131,0.474458,0.223476
-1.197698,0.5110858000000001,-0.05765579999999999,1.719945,-0.569836,-1.662175,-0.35999200000000003,0.007572
-1.597204,-0.028933600000000025,0.261709,-0.127752,1.728111,0.972167,0.130442,-0.056911
0.9917,0.717363,0.54486,0.344929,-0.905028,0.780883,0.392177,-0.275301
0.19833199999999998,0.764123,0.8093774,0.896666,-1.839564,-0.504108,-0.49344,-0.048605
-1.2679280000000002,0.2499054,0.593188,-1.7103240000000002,0.157589,-1.65392,-0.598223,0.46412
-0.621271,0.08012819999999998,0.3246136,-0.774158,-1.308923,-1.6387779999999998,0.010690999999999999,-0.323268
-0.090401,-0.5428386,0.00923779999999994,-1.835141,-1.5780319999999999,-0.65186,-0.143459,-0.310361
-1.8249060000000001,-0.49865539999999997,-0.07213860000000002,1.870934,-0.042957999999999996,1.836164,-0.026708,-0.080471
0.641509,1.0630590000000002,0.2703054,-0.38565900000000003,-1.295388,-0.348983,0.200352,0.123951
-1.327676,0.7417162000000002,-0.3331588,1.190173,0.080464,-1.033435,-0.303295,0.12370999999999999
0.170934,0.8943414000000001,-0.9454774,0.21598,-0.445964,-0.72806,0.200918,0.021391
1.039311,0.32073340000000006,-0.5641522,0.44367,-0.126583,-1.2520719999999999,0.022647,0.22863000000000003
0.11205599999999999,-0.3519536,0.5609430000000001,-0.772036,0.43074799999999996,1.355964,0.180747,-0.591906
0.316103,-0.16142879999999998,0.3690106000000001,1.264815,-0.788898,-0.22645,0.529998,0.074813
1.846593,1.770916,-1.0523514,0.800963,-0.561654,0.14233099999999999,-0.5504220000000001,-0.14468499999999998
0.030345999999999998,0.021566799999999952,-0.715759,0.15088900000000002,-1.157354,1.0956629999999998,-0.382407,0.08619
1.7627509999999997,-0.3349478,0.4182734,1.689546,1.230747,-0.343357,0.294981,0.539169
-1.6567759999999998,-0.873876,0.01101719999999995,-1.205314,1.7831860000000002,-0.794089,-0.245969,0.004638000000000001
1.483131,0.664353,-0.07398920000000005,-1.072227,-0.737822,-1.341359,-0.046671,0.39710500000000004
-0.09600700000000001,0.17383800000000002,-0.077692,-1.378788,0.348089,-0.570692,-0.305174,-0.262565
0.491045,-0.22411420000000004,-1.042445,-1.592203,-1.333489,0.17294600000000002,0.034902999999999997,-0.183231
0.971722,-0.135599,0.806036,1.759078,1.175711,-1.695401,-0.514147,-0.070131
1.663513,-0.03339160000000002,-0.20168740000000004,0.41974799999999995,1.2021629999999999,1.807348,-0.589741,0.227694
1.616919,0.4852316,-0.33421,1.138882,1.357329,0.903064,0.04495,-0.527564
-1.682965,-0.01957040000000001,0.5225608,-1.7432,1.7840599999999998,-1.177346,0.194296,0.337999
-0.975266,-0.15810339999999998,0.21200860000000005,0.6253479999999999,-0.290325,-1.223683,-0.501777,0.234513
-0.261712,0.9232042,-0.403003,-1.2384709999999999,-1.309888,0.990442,-0.499529,-0.381226
-0.411066,-0.1834616,-0.13481079999999998,-0.633067,-1.269951,1.163781,0.43626099999999995,0.244779
0.406244,-0.3722542,0.47684099999999996,-0.556732,-0.067999,-0.579543,0.342997,-0.047711
-0.405069,-0.6784196,-0.6587859999999999,1.557501,-1.350998,-0.050488,-0.102383,0.043647000000000005
