a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql
-0.10211100000000001,-0.193977,-0.385334,0.257042,7.188886,15.128160000000001,0.671618,8
0.373578,-0.42560200000000004,0.2895,0.234217,2.028584,2.8561799999999997,0.569577,5
0.385361,0.10834,-0.048971,-0.147634,4.073232,3.616225,0.126882,6
0.316211,-0.134321,0.08004800000000001,0.036333,0.360257,1.069743,0.807717,8
0.007116,0.295712,0.007483,-0.45662700000000006,0.07203,0.968635,0.188453,7
0.36613,0.363605,-0.200576,0.176573,9.935666000000001,1.8602830000000001,0.814479,6
-0.09311900000000001,-0.39004099999999997,0.046167,-0.446617,1.732547,4.0203,0.842864,6
0.339518,0.48181,0.38399,-0.29689499999999996,1.4807489999999999,5.089208999999999,0.338931,5
0.101106,-0.045147,-0.15979100000000002,0.264757,4.420637999999999,0.744186,0.7293890000000001,7
0.350144,0.083891,0.14919300000000002,-0.362766,0.027632,1.0790950000000001,0.711124,8
-0.01942,0.449999,0.31253000000000003,0.205283,9.341137,0.670166,0.638305,5
-0.185726,-0.151874,0.219358,0.465814,7.0032630000000005,6.866083000000001,0.776597,8
-0.204264,0.1783,0.420034,0.495341,4.255686,3.2167220000000003,0.406159,8
-0.382686,0.245759,-0.077422,-0.131272,4.247333,5.331848,0.636844,6
-0.283403,0.45230699999999996,0.484202,-0.168472,1.9259060000000001,0.040204000000000004,0.391175,7
-0.047994,-0.22313200000000002,-0.25045700000000004,-0.38998499999999997,0.36291,0.163468,0.6239680000000001,6
0.19780799999999998,0.21776199999999998,0.427363,-0.260208,2.496633,2.1588979999999998,0.6681189999999999,6
-0.167292,-0.49971800000000005,0.13691,0.070242,2.4367400000000004,0.376675,0.702087,5
0.366807,-0.341985,0.320992,-0.25917399999999996,9.167674,8.593205000000001,0.247677,7
0.334049,-0.47244899999999995,-0.129682,0.338876,2.164862,8.313493,0.6401319999999999,8
0.390571,-0.060979,-0.47732299999999994,-0.07348099999999999,9.257957000000001,14.805976999999999,0.715781,8
0.10495,0.42686899999999994,0.096682,0.019721000000000002,0.250424,3.166411,0.681261,7
